Product code,Language,Product id,Category,List price,Price,Weight,Quantity,Min quantity,Shipping freight,Date added,Downloadable,Files,Ship downloadable,Inventory tracking,Free shipping,Zero price action,Thumbnail,Detailed image,Product name,Description,Meta keywords,Meta description,Search words,Page title,Taxes,Features,Options,Secondary categories,Pay by points,Override points,Override exchange rate,SEO name,Short description,Status,Popularity,Max quantity,Quantity step,List qty count,Out of stock actions,Promo text,Product URL,Image URL,Images,Detailed image URL,Items in box,Box size,Usergroup IDs,Available since,Product availability,Options type,Exceptions type,Store,Attachments,Variation group code,Variation group id,Variation parent product id,Variation sub group id,Variation set as default,test (Variation feature),test2 (Variation feature),Βάρος (Variation feature),Γεύση (Variation feature),Μάρκα (Variation feature),Μήκος (Variation feature),Πλάτος (Variation feature),Συσκευασία (Variation feature),Ύψος (Variation feature),Discussion,Unit name,Units in product,Show price per X units
"100905","el","3703","AMILA","4.00","4.00","0.000","66","","0.00","31 Mar 2025 17:08:24","N","","N","","N","","","1/exim/backup/images/49156.jpg#{[el]:;}","Βελάκια με μαλακή μύτη 18gr","","","","","","","","","Βελάκια; Sports; Darts","N","N","N","belakia-me-malaki-myti-18gr","","A","0","","","","N","","http://192.168.1.18/madfit_gr/amila/belakia-me-malaki-myti-18gr/","http://192.168.1.18/madfit_gr/images/thumbnails/280/410/detailed/24/49156.jpg","http://192.168.1.18/madfit_gr/images/detailed/24/49156.jpg","http://192.168.1.18/madfit_gr/images/detailed/24/49156.jpg","min:0;max:0","length:0;width:0;height:0","0","","in stock","","","CS-Cart","","","","","","","","","","","","","","","","D","","0.000","1.000"
"100906","el","3704","AMILA","15.50","15.50","0.000","276","","0.00","31 Mar 2025 17:08:24","N","","N","","N","","","1/exim/backup/images/44999-scaled.jpg#{[el]:;}","Σάκος Μεταφοράς 15 Μπαλών με ιμάντα ώμου","<p><html><head></head><body>Σάκος μεταφοράς μπαλών από διάτρητο μαύρο ύφασμα πολυεστέρα με κομμάτια επίστρωσης PVC. Ελαφριά τσάντα, με χωρητικότητα 15 μπαλών ποδοσφαίρου μεγέθους 5. Ασφαλίστε τις μπάλες σφίγγοντας το κούμπωμα στο σχοινί και μεταφέρετέ τες με άνετα με τον ιμάντα ώμου.</body></html></p>","","","","","","","","Ποδόσφαιρο; Εξοπλισμός - Αξεσουάρ Προπόνησης Ποδοσφαίρου; Sports","N","N","N","sakos-metaforas-15-mpalon-me-imanta-omoy","","A","0","","","","N","","http://192.168.1.18/madfit_gr/amila/sakos-metaforas-15-mpalon-me-imanta-omoy/","http://192.168.1.18/madfit_gr/images/thumbnails/280/529/detailed/24/44999-scaled.jpg","http://192.168.1.18/madfit_gr/images/detailed/24/44999-scaled.jpg","http://192.168.1.18/madfit_gr/images/detailed/24/44999-scaled.jpg","min:0;max:0","length:0;width:0;height:0","0","","in stock","","","CS-Cart","","","","","","","","","","","","","","","","D","","0.000","1.000"
"100907","el","3705","AMILA","3.00","3.00","0.000","-1","","0.00","31 Mar 2025 17:08:24","N","","N","","N","","","1/exim/backup/images/48233.jpg#{[el]:;}","Μπαλάκι Μασάζ 8cm με Ακίδες","<p><html><head></head><body></p><p>Το μπαλάκι της AMILA είναι ιδανικό αξεσουάρ για πριν ή μετά την γυμναστική.</p><p>Με την ιδανική σκληρότητα, και με την εγγύηση ποιότητας της AMILA το μπαλάκι με ακίδες είναι αυτό που χρειάζεστε. Ιδανικό για μυϊκούς πόνους, ιδιαίτερα βοηθητικό για την σωστή διέγερση των μυών πριν και μετά την γυμναστική.</p><p><strong>Ιδανικό για όλους:</strong></p><p>Το 8 εκατοστών μπαλάκι μασάζ έχει την ιδανική σκληρότητα για ένα φανταστικό deep tissue μασάζ, ενώ θα σας βοηθήσει να αυξήσετε την κυκλοφορία του αίματος σε συγκεκριμένη περιοχή, και τέλος να σας ανακουφίσει εκεί που το έχετε ανάγκη.</p><p><strong>Απαλλαγείτε από τον πόνο της πελματιαίας περιτονίας.</strong></p><p><em>Τι είναι η πελματιαία περιτονία?</em></p><p>Πελματιαία περιτονία είναι μια επώδυνος φλεγμονώδης κατάσταση που κατατάσσεται στα σύνδρομά υπερχρήσης. Είναι μια από τις πιο κοινές αιτίες πόνου στην περιοχή της πτέρνας. Συνήθεις λόγοι εκδήλωσης:</p><ul><li>Ορθοστασία, έντονη καταπόνηση, αυξημένα φορτία με χρήση μη κατάλληλων παπουτσιών</li><li>Κοιλοποδία ή πλατυποδία</li><li>Τραυματισμός</li><li>Σφιχτοί μύες στην γαστροκνημία.</li></ul><p>Συνήθως ο πόνος είναι μεγαλύτερος το πρωί που ξυπνάτε και κάνετε τα πρώτα βήματα ή μετά από πολύωρη ανάπαυση . Ο πόνος λειαίνεται με την άσκηση αλλά χειροτερεύει και πάλι με την πολύωρη ορθοστασία</p><p></body></html></p>","","","","","","","","Μπαλάκια Φυσικοθεραπείας; Αποκατάσταση; Fitness","N","N","N","mpalaki-masaz-8cm-me-akides","","A","0","","","","N","","http://192.168.1.18/madfit_gr/amila/mpalaki-masaz-8cm-me-akides/","http://192.168.1.18/madfit_gr/images/thumbnails/280/278/detailed/24/48233.jpg","http://192.168.1.18/madfit_gr/images/detailed/24/48233.jpg","http://192.168.1.18/madfit_gr/images/detailed/24/48233.jpg","min:0;max:0","length:0;width:0;height:0","0","","out of stock","","","CS-Cart","","","","","","","","","","","","","","","","D","","0.000","1.000"
"100908","el","3706","AMILA","11.00","11.00","0.000","11","","0.00","31 Mar 2025 17:08:24","N","","N","","N","","","1/exim/backup/images/92030108.jpg#{[el]:;}","Σφυρίχτρα FOX40 Sonic Blast CMG Safety Κόκκινη με Κορδόνι","<p><html><head></head><body></p><p>Απαλλαγείτε από τις κλασικές σφυρίχτρες που χρησιμοποιούν το κλασικό στραγάλι και προμηθευτείτε σήμερα μια FOX40.</p><p><strong>Τι κάνει τις FOX40 καλύτερες;</strong></p><p>Μια σφυρίχτρα με στραγάλι δημιουργεί τον ήχο από την κίνηση του μικρού φέλλινου στραγαλιού στο εσωτερικό, κλείνοντας και ανοίγοντας εναλλασσόμενα την τρύπα όπου ο αέρας φεύγει. Αυτή η διαδικασία παράγει γρήγορη εναλλαγή ήχου και σιωπής, το χαρακτηριστικό σφύριγμα «βιμπράτο» - μέχρι να κολλήσει το στραγάλι στην τρύπα.</p><p>Η σφυρίχτρα FOX40 χωρίς στραγάλι είναι περισσότερο σαν έναν αρμονικό όργανο, καθώς παράγει 3 ελαφρώς διαφορετικές συχνότητες ταυτόχρονα. Οι διαφορετικές συχνότητες τοποθετούνται η μία πάνω στην άλλο, και έτσι εναλλάσσονται και ακυρώνονται εναλλάξ. Το αποτέλεσμα είναι ένα δυνατό, τρυπητό βιμπράτο σφύριγμα που δεν έχει κινούμενα μέρη μέσα για να κολλήσουν. Η σφυρίχτρα είναι πλαστική από καλούπι και παράγεται με μέθοδο injection.</p><p><strong>SONIK BLAST CMG</strong></p><ul><li>Η Fox 40 Sonik Blast® CMG® είναι η πιο αποδοτική σφυρίχτρα στην κατηγορία της</li><li>Εύκολη στο σφύριγμα χωρίς τον κίνδυνο υπερβολικού σφυρίγματος</li><li>Μαξιλαράκι για το στόμα από θερμοπλαστικό υλικό που προσφέρει φοβερό κράτημα αλλά και ασφάλεια (CMG®: Cushioned Mouth Grip)</li><li>Καθαρός δυνατός ήχος, 120dB </li></ul><p></body></html></p>","","","","","","","","Ποδόσφαιρο; Είδη Διαιτησίας Ποδοσφαίρου; Sports","N","N","N","sfyrikhtra-fox40-sonic-blast-cmg-safety-kokkini-me-kordoni","","A","0","","","","N","","http://192.168.1.18/madfit_gr/amila/sfyrikhtra-fox40-sonic-blast-cmg-safety-kokkini-me-kordoni/","http://192.168.1.18/madfit_gr/images/thumbnails/280/242/detailed/24/92030108.jpg","http://192.168.1.18/madfit_gr/images/detailed/24/92030108.jpg///http://192.168.1.18/madfit_gr/images/detailed/24/92030108_1-scaled.jpg","http://192.168.1.18/madfit_gr/images/detailed/24/92030108.jpg","min:0;max:0","length:0;width:0;height:0","0","","in stock","","","CS-Cart","","","","","","","","","","","","","","","","D","","0.000","1.000"
"100909","el","3707","AMILA","1675.00","1675.00","0.000","-1","","0.00","31 Mar 2025 17:08:24","N","","N","","N","","","1/exim/backup/images/92220.jpg#{[el]:;}","Διάδρομος Γυμναστικής Amila Valma AC250PI","<p><html><head></head><body></p><p>Ο διάδρομος γυμναστικής Valma AC250PI διαθέτει έναν πανίσχυρο κινητήρα AC για ατελείωτες ώρες προπόνησης! Ο κινητήρας έχει ισχύ 2,5HP με 5,0HP peak και μπορεί να επιταχύνει μέχρι 24km. Και αυτό, σε συνδυασμό με την μεγάλη επιφάνεια τρεξίματος, διαθέτοντας και&nbsp;ηλεκτρική ρύθμιση της κλίσης, αποτελεί ιδανική επιλογή για ξενοδοχεία, personal studios, φυσιοθεραπευτές, αλλά και ιδιώτες που δεν θέλουν περιορισμούς στην προπόνηση τους. Μια όμορφα σχεδιασμένη κονσόλα διαθέτει οθόνη που σας δίνει τον απόλυτο έλεγχο της άσκησής σας, δίνοντας παράλληλα όλες τις απαραίτητες πληροφορίες,&nbsp;διαθέτοντας&nbsp;και δύο στερεοφωνικά ηχεία.</p><p><strong>Κονσόλα που Εντυπωσιάζει</strong><br />Η Κονσόλα του διαδρόμου Valma AC250PI της Amila είναι από τις πιο εντυπωσιακές κονσόλες που έχει βγάλει η εταιρία. Καθαρή LCD οθόνη με όλα τα απαραίτητα δεδομένα να αναγράφονται, όπως Χρόνος, Απόσταση, Καρδιακοί Παλμοί, Θερμίδες, Ταχύτητα, Κλίση. Διαθέτει&nbsp;8 κουμπιά άμεσης αλλαγής ταχύτητας και κλίσης για γρήγορες εναλλαγές. Κάτω από την LCD οθόνη θα βρείτε το USB για τη μουσική σας και δίπλα υποδοχή για βύσμα Aux 3,5mm. Περίπου στο μέσο της κονσόλας βρίσκονται τα ενσωματωμένα ηχεία για να απολαμβάνετε την μουσική σας ενώ τρέχετε. Διαλέξτε μέσα από ένα πλήθως 24 προγραμμάτων αυτό που σας ταιριάζει καλύτερα και ξεκινήστε την προπόνηση σας.</p><p><strong>Κουμπιά - Αισθητήρες στα Χερούλια</strong><br />Ο διάδρομος Amila Valma AC250PI διαθέτει στο δεξί και αριστερό χερούλι κουμπιά ελέγχου της ταχύτητας και της κλίσης. Έτσι δεν χρειάζεται να εκτείνετε τα χέρια σας για να ακουμπήσετε την κονσόλα για αλλαγές. Επίσης&nbsp;στις χειρολαβές&nbsp;θα βρείτε τους αισθητήρες καρδιακών παλμών, για να τους παρακολουθείτε κατά τη διάρκεια της προπόνησης.</p><p><strong>Πανίσχυρο Μοτέρ</strong><br />Κάτω από το μπροστινό καπάκι βρίσκεται η καρδιά του Amila Valma AC250PI. Ένα πανίσχυρο μοτέρ AC 2,5HP θα δουλεύει ακούραστα και αθόρυβα όσο εσείς προπονήστε. Τα AC μοτέρ είναι κατασκευασμένα να δουλεύουν πολύ περισσότερες ώρες από τα αντίστοιχα DC.</p><p><strong>Σιγουριά σε Κάθε Πάτημα</strong><br />Με τον διάδρομο AMILA Valma AC250PI είστε σίγουροι για κάθε βήμα σας. Ο ιμάντας τρεξίματος είναι πάχους 1.8mm, επαγγελματικής διαβάθμισης με αντιολισθητικές ιδιότητες.</p><p><strong>Τεράστιος Τάπητας - Αντικραδασμικό Σύστημα</strong><br />Τρέξτε άνετα στον τεράστιο τάπητα του Amila Valma AC250PI πλάτους 58 εκατοστών και μήκου 150 εκατοστών. Το ξύλο που τρέχει ο ιμάντας είναι 2 εκατοστών, αυξάνοντας την αντοχή του διαδρόμου. Το σύστημα ανάρτησης αποτελείται από&nbsp;8 λαστιχένια μαξιλάρια και&nbsp;θα σας παρέχει μια ήσυχη και ασφαλή προπόνηση.</p><p><strong>Στιβαρή Κατασκευή</strong><br />Ο διάδρομος AMILA Valma AC250PI είναι σταθερός διάδρομος, δεν αναδιπλώνεται. Αυτό αυξάνει πάρα πολύ την αντοχή του διαδρόμου όπου, σε συνδυασμό με το πολύ δυνατό μοτέρ, προσφέρει μέγιστο βάρος χρήστη 180Kg. Τα ράουλα είναι 70&nbsp;χιλιοστών, βοηθώντας στην καλύτερη κίνηση του μοτέρ.</p><p><a href=""https://amila.gr/content/9-%CF%8C%CF%83%CE%B1-%CF%80%CF%81%CE%B5%CF%80%CE%B5%CE%B9-%CE%BD%CE%B1-%CE%B3%CE%BD%CF%89%CF%81%CE%AF%CE%B6%CE%B5%CF%84%CE%B5-%CE%B3%CE%B9%CE%B1-%CF%84%CE%BF%CF%85%CF%82-%CE%B4%CE%B9%CE%B1%CE%B4%CF%81%CF%8C%CE%BC%CE%BF%CF%85%CF%82-%CE%B3%CF%85%CE%BC%CE%BD%CE%B1%CF%83%CF%84%CE%B9%CE%BA%CE%AE%CF%82"" target=""_blank"" rel=""noopener"">Πατήστε εδώ για να δείτε τον ολοκληρώμενο οδηγό επιλογής διαδρόμου</a></p><p><strong></strong></p></p><p></body></html></p>","","","","","","","","Όργανα Γυμναστικής Οικιακά; Μηχανήματα Cardio Οικιακά; Διάδρομοι","N","N","N","diadromos-gymnastikis-amila-valma-ac250pi","","A","0","","","","N","","http://192.168.1.18/madfit_gr/amila/diadromos-gymnastikis-amila-valma-ac250pi/","http://192.168.1.18/madfit_gr/images/thumbnails/280/256/detailed/24/92220.jpg","http://192.168.1.18/madfit_gr/images/detailed/24/92220.jpg///http://192.168.1.18/madfit_gr/images/detailed/24/92220_1.jpg///http://192.168.1.18/madfit_gr/images/detailed/24/92220_2.jpg///http://192.168.1.18/madfit_gr/images/detailed/24/92220_3.jpg","http://192.168.1.18/madfit_gr/images/detailed/24/92220.jpg","min:0;max:0","length:0;width:0;height:0","0","","out of stock","","","CS-Cart","","","","","","","","","","","","","","","","D","","0.000","1.000"
"100910","el","3708","AMILA","6.50","6.50","0.000","300","","0.00","31 Mar 2025 17:08:24","N","","N","","N","","","1/exim/backup/images/88291.jpg#{[el]:;}","Λάστιχο Αντίστασης Fabric LOOPBAND 38cm Light (5-10kg)","<p><html><head></head><body></p><p>Τα λάστιχα αντίστασης&nbsp;<strong>AMILA®&nbsp;Fabric LoopBand</strong>&nbsp;είναι ένα αξεσουάρ άσκησης το οποίο προσφέρει την υποστήριξη των ισχίων και την απαραίτητη αντίσταση ώστε να σας βοηθήσει στη ενδυνάμωση των ποδιών, των γοφών και των γλουτών σας.</p><p>Τα <strong>AMILA®&nbsp;Fabric LoopBand</strong>&nbsp;είναι&nbsp;κατασκευασμένα από το πρωτοποριακό υλικό Cotton+Latex για να παρέχουν στον χρήστη τη γραμμικότητα του Latex με την φιλική προς το δέρμα υφή του βαμβακερού υφάσματος. Γυμνάστε και δυναμώστε τα κάτω&nbsp;άκρα εκτελώντας&nbsp;πολλές ασκήσεις με τα <strong>AMILA®&nbsp;Fabric LoopBand</strong> ή χρησιμοποιήστε τα σε ασκήσεις αποκατάστασης αλλά και διεύρυνσης του εύρους κίνησης.&nbsp; Με την υψηλή της εξειδίκευση, η εταιρία <strong>AMILA</strong>, παρέχει πάρα πολλές λύσεις και προτάσεις προσαρμοσμένες στις ανάγκες του καθενός.</p><p>Τα <strong>AMILA®&nbsp;Fabric LoopBand</strong>&nbsp;διατίθενται σε 3 αντιστάσεις με την μαλακή αντίσταση να διατίθεται σε δυο μήκη 35 &amp; 38cm:</p><ul><li>Light Κόκκινο (35 &amp; 38cm)</li><li>Medium Πράσινο (38cm)</li><li>Heavy Μπλε (38cm)</li></ul><p></p><p></p><p></body></html></p><p><iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/Ozddo--bk8E"" title=""YouTube video player"" frameborder=""0""></iframe></p>","","","","","","","","Λάστιχα Αντίστασης; Γενική Ενδυνάμωση; Fitness","N","N","N","lastikho-antistasis-fabric-loopband-38cm-light-5-10kg","","A","0","","","","N","","http://192.168.1.18/madfit_gr/amila/lastikho-antistasis-fabric-loopband-38cm-light-5-10kg/","http://192.168.1.18/madfit_gr/images/thumbnails/280/114/detailed/24/88291.jpg","http://192.168.1.18/madfit_gr/images/detailed/24/88291.jpg///http://192.168.1.18/madfit_gr/images/detailed/24/88291_1.jpg///http://192.168.1.18/madfit_gr/images/detailed/24/88291_2.jpg","http://192.168.1.18/madfit_gr/images/detailed/24/88291.jpg","min:0;max:0","length:0;width:0;height:0","0","","in stock","","","CS-Cart","","","","","","","","","","","","","","","","D","","0.000","1.000"
"100911","el","3709","AMILA","4.00","4.00","0.000","648","","0.00","31 Mar 2025 17:08:24","N","","N","","N","","","1/exim/backup/images/48220-scaled.jpg#{[el]:;}","Κορδέλα Ρυθμικής Γυμναστικής Παιδική, Κόκκινη","","","","","","","","","Ρυθμική Γυμναστική; Κορδέλες Ρυθμικής; Sports","N","N","N","kordela-rythmikis-gymnastikis-paidiki-kokkini","","A","0","","","","N","","http://192.168.1.18/madfit_gr/amila/kordela-rythmikis-gymnastikis-paidiki-kokkini/","http://192.168.1.18/madfit_gr/images/thumbnails/280/313/detailed/24/48220-scaled.jpg","http://192.168.1.18/madfit_gr/images/detailed/24/48220-scaled.jpg","http://192.168.1.18/madfit_gr/images/detailed/24/48220-scaled.jpg","min:0;max:0","length:0;width:0;height:0","0","","in stock","","","CS-Cart","","","","","","","","","","","","","","","","D","","0.000","1.000"
"100912","el","3710","AMILA","55.00","55.00","0.000","38","","0.00","31 Mar 2025 17:08:24","N","","N","","N","","","1/exim/backup/images/44688-scaled.jpg#{[el]:;}","AMILA Wall Ball Nylon Vinyl Cover 10Κg","<p>Η AMILA WallBall οφείλει την ονομασία της στην κύρια άσκηση για την οποία δημιουργήθηκε, το πέταγμα στον τοίχο, άσκηση η οποία ενεργοποιεί την πλειοψηφία των μυϊκών ομάδων του σώματος. </p><p>Η AMILA WallBall είναι κατασκευασμένη από υψηλής ποιότητας και αντοχής Νάιλον με διπλές ραφές, επενδεδυμένη με Βινυλίο για μαλακή μα σταθερή λαβή. Το βάρος της είναι ορθά κατανεμημένο ώστε να μπορεί να πετιέται σωστά. Όλες οι μπάλες της σειράς είναι διαμέτρου 35 εκατοστών, με διαχωρισμό βάρους-χρώματος.</p><p>Η πιό αποδοτική στάση για την εκτέλεση των ασκήσεων είναι η στάση Goblet (η μπάλα μπροστά στο στήθος και κοντά σε αυτό) και το πέταγμα της μπάλας όσο πιο ψηλά μπορείτε. Εάν υπάρχει η δυνατότητα, μπορείτε να γυμναστείτε μαζί με κάποιον άλλο, πετώντας την μπάλα προς το μέρος του, άσκηση που αυξάνει την καρδιοαναπνευστική ικανότητα και βελτιώνει την εκρηκτικότητα. Η άσκηση του πετάγματος της AMILA WallBall ενεργοποιεί την πλειοψηφία των μυϊκών ομάδων του σώματος. Ενδεικτικά ενεργοποιεί τετρακέφαλους, γλουτούς, μηριαίους, δικέφαλους, πλάτη, ώμους, το σύνολο των μυών στα χέρια και τον κορμό. Ενδεικτικές ασκήσεις οι οποίες μπορούν να πραγματοποιηθούν με τη χρήση της AMILA WallBall είναι: Οverhead Lunges, Push-Ups, Bear Crawls, Russian Twists, Squat Throws, Thrusters, Sit-Ups κ.ά.</p><p>* Το βινύλιο προσφέρει αντοχή στον ιδρώτα, καλό θα είναι όμως μετά από κάθε προπόνηση να τη σκουπίζετε.<br />* ΑΚΑΤΑΛΛΗΛΗ ΓΙΑ ΑΣΚΗΣΕΙΣ SLAM. Μην την πετάτε στο πάτωμα εκτελώντας ασκήσεις Slam.</p>","","","","","","","","Wall Ball; Fitness; Crossfit","N","N","N","amila-wall-ball-nylon-vinyl-cover-10kg","","A","0","","","","N","","http://192.168.1.18/madfit_gr/amila/amila-wall-ball-nylon-vinyl-cover-10kg/","http://192.168.1.18/madfit_gr/images/thumbnails/280/287/detailed/24/44688-scaled.jpg","http://192.168.1.18/madfit_gr/images/detailed/24/44688-scaled.jpg","http://192.168.1.18/madfit_gr/images/detailed/24/44688-scaled.jpg","min:0;max:0","length:0;width:0;height:0","0","","in stock","","","CS-Cart","","","","","","","","","","","","","","","","D","","0.000","1.000"
"100913","el","3711","Aerobic","50.00","50.00","0.000","0","","0.00","31 Mar 2025 17:08:24","N","","N","","N","","","1/exim/backup/images/70260.jpg#{[el]:;}","Τραμπολίνο Διαμέτρου 97cm","<p><html><head></head><body></p><p>Χάρη στην ανθεκτική και ελαφριά κατασκευή του, το τραμπολίνο της AMILA είναι κατάλληλο για οικιακή χρήση. Ο ατσάλινος σκελετός είναι ικανός να αντέξει τις δονήσεις ενώ το ύφασμα του είναι από πολυπροπυλένιο που είναι το ασφαλέστερο υλικό για τα τραμπολίνο. Σταθερό, ανθεκτικό εύκαμπτο και αντιολισθητικό. Είναι ιδανικό για άτομα έως 80KG.</p><p>Το μικρό του μέγεθος είναι ένα σημαντικό πλεονέκτημα του συγκεκριμένου τραμπολίνο. Με διάμετρο 97 εκατοστά, και ύψος 22 εκατοστά, καταλαμβάνει έναν χώρο λίγο παραπάνω από 2 καρέκλες. Αυτό το καθιστά ιδανικό για να το τοποθετήσετε στο διαμέρισμα σας ή στον κήπο σας. Μπορείτε να το πάρετε για γυμναστική ή για παιχνίδι. Τα 32 ελατήρια διασφαλίζουν ότι το στρώμα διατηρεί υψηλή τάση. Έρχεται με ένα ελκυστικό μπλε κάλυμμα στα ελατήρια για την προστασία σας από τυχών τραυματισμούς, καθώς αποτρέπει την επαφή σας με το πλαίσιο και τα ελατήρια.</p><p>Συνολικά 6 πόδια κάνουν το τραμπολίνο εξαιρετικά σταθερό και βοηθούν ώστε η αναπήδηση να είναι η μέγιστη σε όλη τη διάμετρο. Είναι αρκετά εύκολο στην συναρμολόγηση και αποσυναρμολόγηση. Έχει λαστιχένια επένδυση στα πόδια ώστε να αποφεύγοντας τις γρατζουνιές αλλά και για να αυξάνεται η αντιολισθητικότητα των ποδιών.</p><p></body></html></p>","","","","","","","","Τραμπολίνα; Fitness; AMILA","N","N","N","trampolino-diametroy-97cm","","A","0","","","","N","","http://192.168.1.18/madfit_gr/aerobic/trampolino-diametroy-97cm/","http://192.168.1.18/madfit_gr/images/thumbnails/280/150/detailed/24/70260.jpg","http://192.168.1.18/madfit_gr/images/detailed/24/70260.jpg///http://192.168.1.18/madfit_gr/images/detailed/24/70260_1.jpg///http://192.168.1.18/madfit_gr/images/detailed/24/70260_2.jpg","http://192.168.1.18/madfit_gr/images/detailed/24/70260.jpg","min:0;max:0","length:0;width:0;height:0","0","","out of stock","","","CS-Cart","","","","","","","","","","","","","","","","D","","0.000","1.000"
"100914","el","3712","AMILA","7.50","7.50","0.000","494","","0.00","31 Mar 2025 17:08:24","N","","N","","N","","","1/exim/backup/images/47148.jpg#{[el]:;}","Γυαλιά Κολύμβησης AMILA KOR-60AF Μπλε - Διάφανοι Φακοί","<p>Γυαλιά κολύμβησης από την AMILA με λουράκι από σιλικόνη κατάλληλα για έφηβους/ενήλικους. Ο φακός του γυαλιού είναι διάφανος ενώ γύρω από το μάτι θα βρείτε σιλικόνη για την τέλεια εφαρμογή. Η γέφυρα της μύτης είναι ρυθμιζόμενη για την άνετη εφαρμογή του γυαλιού στο πρόσωπο σας. Τέλος υπάρχει ρυθμιστής και στο λουράκι για να μεγαλώνει ή να μικραίνει και να δένει σωστά στο κεφάλι σας χωρίς να μπαίνουν νερά ενώ παράλληλα να σας είναι άνετο χωρίς να σας πιέζει υπερβολικά. Το λουράκι πίσω είναι διπλό και ενώνεται προς τα μπροστά, με αυτό τον τρόπο θα μπορείτε να προσαρμόσετε ακόμα και το δέσιμο στο πίσω μέρος του κεφαλιού (ψηλά η χαμηλά).</p>","","","","","","","","Υγρός Στίβος; Γυαλάκια; Sports","N","N","N","gyalia-kolymbisis-amila-kor-60af-mple-diafanoi-fakoi","","A","0","","","","N","","http://192.168.1.18/madfit_gr/amila/gyalia-kolymbisis-amila-kor-60af-mple-diafanoi-fakoi/","http://192.168.1.18/madfit_gr/images/thumbnails/280/163/detailed/24/47148.jpg","http://192.168.1.18/madfit_gr/images/detailed/24/47148.jpg","http://192.168.1.18/madfit_gr/images/detailed/24/47148.jpg","min:0;max:0","length:0;width:0;height:0","0","","in stock","","","CS-Cart","","","","","","","","","","","","","","","","D","","0.000","1.000"
"100915","el","3713","AMILA","3.90","3.90","0.000","112","","0.00","31 Mar 2025 17:08:24","N","","N","","N","","","1/exim/backup/images/49152-scaled.jpg#{[el]:;}","Βέλη με μαλακή μύτη 16gr","","","","","","","","","Βελάκια; Sports; Darts","N","N","N","beli-me-malaki-myti-16gr","","A","0","","","","N","","http://192.168.1.18/madfit_gr/amila/beli-me-malaki-myti-16gr/","http://192.168.1.18/madfit_gr/images/thumbnails/280/787/detailed/24/49152-scaled.jpg","http://192.168.1.18/madfit_gr/images/detailed/24/49152-scaled.jpg","http://192.168.1.18/madfit_gr/images/detailed/24/49152-scaled.jpg","min:0;max:0","length:0;width:0;height:0","0","","in stock","","","CS-Cart","","","","","","","","","","","","","","","","D","","0.000","1.000"
"100916","el","3714","AMILA","4.40","4.40","0.000","23","","0.00","31 Mar 2025 17:08:24","N","","N","","N","","","1/exim/backup/images/48015-scaled.jpg#{[el]:;}","Χούλα-Χουπ 60cm - Φ18mm - 120gr, Φούξια","","","","","","","","","Στεφάνια Ρυθμικής; Ρυθμική Γυμναστική; Sports","N","N","N","khoyla-khoyp-60cm-f18mm-120gr-foyksia","","A","0","","","","N","","http://192.168.1.18/madfit_gr/amila/khoyla-khoyp-60cm-f18mm-120gr-foyksia/","http://192.168.1.18/madfit_gr/images/thumbnails/280/280/detailed/24/48015-scaled.jpg","http://192.168.1.18/madfit_gr/images/detailed/24/48015-scaled.jpg","http://192.168.1.18/madfit_gr/images/detailed/24/48015-scaled.jpg","min:0;max:0","length:0;width:0;height:0","0","","in stock","","","CS-Cart","","","","","","","","","","","","","","","","D","","0.000","1.000"
